id,title,body,created_at,rate,recommendation_status,is_buyer,product_id,advantages,disadvantages,likes,dislikes,seller_title,seller_code,true_to_size_rate
40341075,کرم ترمیم کنده ی درماسیف,کرم خوبیه ، با استفاده ی مستمر میشه نتیجه گرفت,18 مهر 1401,4.0,recommended,True,1810442,,,0,0,مرینوس شاپ,DX6CP,
40258277,عالی,"برای بار دومه دارم سفارش میدم برای جای جوش و اثر خوبی داره. اگر بطور مداوم استفاده شه جای زخم های قبلی رو هم میبره. 
در کل ترمیم کننده خوبیه ",16 مهر 1401,5.0,recommended,True,1810442,,,0,0,ژینا طب,6XZUV,
39506919,درجه یک,خیلی عالیه و موثر،در خریدش شک نکنید,29 شهریور 1401,5.0,recommended,True,1810442,,,0,0,آیرین پلاست,C9YXK,
39397479,خوب بود استفاده کردیم ممنونم,خوب بود استفاده کردیم ممنونم,27 شهریور 1401,5.0,,True,1810442,,,0,0,سام بیوتی سنتر,EAWHU,
39262106,,از خریدم راضی هستم ,24 شهریور 1401,4.0,recommended,True,1810442,,,0,0,سام بیوتی سنتر,EAWHU,
39008089,,کیفیت خوبی داشت ,19 شهریور 1401,5.0,,True,1810442,,,0,0,مرینوس شاپ,DX6CP,
38978372,,برای ترمیم خوب هست اما نمی‌گم عالیه چون محصولات بهتری هم هست ,18 شهریور 1401,4.0,recommended,True,1810442,,,0,0,سیب نارنجی,CVFR5,
38748377,,خیلی راضی بودم,12 شهریور 1401,5.0,,True,1810442,,,0,0,سام بیوتی سنتر,EAWHU,
38626400,بد نیست,من یک ماه استفاده کردم، معجزه نمیکنه ولی کم رنگ میکنه جای جوش رو,9 شهریور 1401,4.0,recommended,True,1810442,,,1,0,سیران,CWTS7,
38523787,من دو روز لیزر کردم co2به نظرتون خوبه,کرم درماسیف میگن خیلی خوبه,6 شهریور 1401,4.0,,False,1810442,,,0,0,,,
38438757,خوبه,هنوز استفاده نکردم اما برند مشهوری هست و تاریخ انقضا دارد سپاس گذارم,4 شهریور 1401,3.0,,True,1810442,,,0,0,سام بیوتی سنتر,EAWHU,
38321060,کرم ترمیم کننده,کرم خوبیه فقط باید چند بار و به صورت دوره ای استفاده بشه.,1 شهریور 1401,4.0,no_idea,True,1810442,,,0,0,وان کالا,CSZ49,
38270097,,همون بود که مدنظرم بود,31 مرداد 1401,4.0,,True,1810442,,,0,0,مرینوس شاپ,DX6CP,
38203188,ترمیم کننده,برای من اثر نداره,29 مرداد 1401,2.0,,True,1810442,,,0,0,سام بیوتی سنتر,EAWHU,
37886459,کیفیت ضعیف,باید ۱۰ تا ازش  بگیری استفاده کنی تا نتیجه بگیری,21 مرداد 1401,0.0,no_idea,True,1810442,,,1,0,ژینا طب,6XZUV,
37867971,,ترمیم کننده بسیار خوبی است. ,20 مرداد 1401,4.0,recommended,True,1810442,,,0,0,مرینوس شاپ,DX6CP,
37702320,,برای پشت پلکم گرفتم ولی قبلا که برای ترمیم زخم استفاده کردم خیلی خیلی راضی بودم واقعا ترمیم کننده خوبیه,16 مرداد 1401,5.0,recommended,True,1810442,,,0,0,همسو کالا,DKN2M,
37682288,,خیلی خوبه چندمین بار هستش سفارش میدم,15 مرداد 1401,5.0,recommended,True,1810442,,,0,0,سام بیوتی سنتر,EAWHU,
37659470,,خوبه,15 مرداد 1401,3.0,,True,1810442,,,0,0, سینا طب ,CAESA,
37530371,ترمیم کننده ی درماسیف,بافت کرم سبک تر از ترمیم کننده ی لافارره و برخلاف اون بعد چند دقیقه تا حد زیادی جذب میشه...به نظر برای ترمیم جای زخم و موارد مشابه مناسب باشه اما من این کرم رو با توجه به نظرات برای ترمیم جای قرمز جوش خریدم و با یک ماه استفاده ی مداوم نتیجه ای حاصل نشد.,11 مرداد 1401,4.0,no_idea,True,1810442,,,3,0,وان کالا,CSZ49,
37397002,,اگر پوست چربی دارید احتیاط کنید موقع خرید,7 مرداد 1401,3.0,no_idea,True,1810442,,,0,0,فارم لند,A97EK,
37344970,,عالیه- از همون روزی که استفاده میکنین تاثیرشو میبینین,6 مرداد 1401,5.0,recommended,True,1810442,,,0,0,سیران,CWTS7,
37316065,نسبت به داروخونه قیمت منصفانه ای داشت,نسبت به داروخونه قیمت منصفانه ای داشت,5 مرداد 1401,5.0,recommended,True,1810442,,,1,0,دارو سل,AMGU6,
37012030,,"با اینکه مرتب استفاده نکردم اما خوب بود 
",27 تیر 1401,5.0,recommended,True,1810442,,,0,0,سیب نارنجی,CVFR5,
36826139,کرم,خوبه بدنیس پوست رو  شفاف میکنه,23 تیر 1401,4.0,recommended,True,1810442,,,0,0,ژینا طب,6XZUV,
36737166,قبلا استفاده کردم,قبلن از داروخانه خریدم راضی بودم دیجی ارزونتر میده,21 تیر 1401,5.0,recommended,True,1810442,,,0,0,آیرین پلاست,C9YXK,
36637748,,کرم خوبیه,18 تیر 1401,4.0,,True,1810442,,,0,0,آیرین پلاست,C9YXK,
36180982,خوب,عالی،کاربردی، تامین کننده نامی,3 تیر 1401,5.0,recommended,True,1810442,['عالی'],,0,0,سام بیوتی سنتر,EAWHU,
35987335,,اثر  بخشی خوبی با توجه به قیمت کالا,28 خرداد 1401,4.0,recommended,True,1810442,,,0,0,گلسو,ETVFD,
35798544,عالی,من برا کسی گرفتم وبه قول اون شخص خیلی عالی بود برا ترمیم بخیه پشت پلک استفاده میکنه,23 خرداد 1401,5.0,recommended,True,1810442,,,1,0,سام بیوتی سنتر,EAWHU,
35697580,عادیه,یه مقدار خشکه ولی نسبت به قیمت خوبه,20 خرداد 1401,3.0,no_idea,True,1810442,,,0,0,داروخانه حکیم گل,AY2TK,
35546234,خوبه من به پیشنهاد بقیه گرفتم,تازه گرفتم بقیه میگن خوبه ,15 خرداد 1401,4.0,,True,1810442,,,0,0,سیب نارنجی,CVFR5,
35539230,عاشقشم,رد جوش و به مرور زمان میبره بعد ۱ ماه نتیجشو میبینین,15 خرداد 1401,5.0,recommended,True,1810442,,,0,0,آیرین پلاست,C9YXK,
35369105,خوب,من هر بار سفارش میدم,10 خرداد 1401,4.0,recommended,True,1810442,['تاثیر خوب'],['ندارد'],0,0,آیرین پلاست,C9YXK,
35279011,,برای جای جوش خوب عمل میکنه,7 خرداد 1401,5.0,recommended,True,1810442,,,0,0,فارم لند,A97EK,
35271227,ترمیم کننده,خوبه درکل ولی دیرجواب میده مُدام دارم استفاده میکنم اما هنوز یه خط کم رنگ ازبخیه ام تو پیشونیم هست,7 خرداد 1401,3.0,recommended,True,1810442,,,0,0,ژینا طب,6XZUV,
34981813,,به هیچ عنوان به ترمیم کننده درمالیفت نمیرسه. اون هم مثل این وقتی میزنی براق و سفید نمیکنه، هم مثل این چرب نمیکنه و هم مثل این خیلی بی تاثیر نیست,30 اردیبهشت 1401,2.0,not_recommended,True,1810442,,,1,0,ژینا طب,6XZUV,
34862022,,یکی از بهترین ترمیم کننده ها,26 اردیبهشت 1401,4.0,,True,1810442,,,0,0,سیب نارنجی,CVFR5,
34831674,ترمیم کننده,خوبه، من استفاده میکنم و راضی ام. ,25 اردیبهشت 1401,4.0,,True,1810442,"['تخفیف خوب', 'انقضای بلند']",['حجم کم'],1,0,دارو سل,AMGU6,
34788371,,خوبه ,24 اردیبهشت 1401,5.0,recommended,True,1810442,,,0,0,دارو سل,AMGU6,
34703253,خوب بود,"بسته بندی بود کاملا 
من برای جای خال هام که برشون داشتم گرفتم تازه دارم استفاده میکنم و روبه بهبودن ولی چیز جالبی که هست من توی صورت یه جای خراش تقریبا عمیق داشتم ولی بفکر محو کردنش نبودم همینطور که کرم رو، روی جال خال میزدم چون کنار جای اون فرورفتگی بود روی اون هم میزدم الان میبینم داره جای اون فرو رفتگی خوب میشه   در کل خوب بود بخرید",21 اردیبهشت 1401,4.0,recommended,True,1810442,,,3,0,فروشگاه سام کازمتیک,E7CGP,
34652144,,فعلا دارم استفاده میکنم رو جای بخیه تاثیر داره,19 اردیبهشت 1401,4.0,recommended,True,1810442,,,0,0,ژینا طب,6XZUV,
34617255,اشتباه فروشنده,"یه کرم دیگه ارسال کردن بجای این و مجبور شدم مرجوع کنم 
اما درنظر بگیرید چنین اشتباهی چقد همه رو ب دردسر و زحمت مضاعف میندازه",18 اردیبهشت 1401,2.0,not_recommended,True,1810442,,,4,0,ژینا طب,6XZUV,
34567705,کرم ترمیم کننده,قیمتش بالاسسست,17 اردیبهشت 1401,3.0,recommended,True,1810442,['سبک و خوبه '],,0,0,آیرین پلاست,C9YXK,
34535606,کیفیت بسیار عالی,بسیار خوب,16 اردیبهشت 1401,5.0,recommended,True,1810442,,,0,0,وان کالا,CSZ49,
34523200,,بیسارعالی کرم خوبیه,15 اردیبهشت 1401,5.0,recommended,True,1810442,,,0,0,ژینا طب,6XZUV,
34503732,کرم ترمیم کننده,بعد یک ماه استفاده معلوم میشه که واقعا لکه بر هست یانه,15 اردیبهشت 1401,3.0,,True,1810442,,,0,0,ژینا طب,6XZUV,
34403480,,خوبه,12 اردیبهشت 1401,3.0,,True,1810442,,,0,0,ژینا طب,6XZUV,
34385885,ترمیم کننده,برای خواهرم گرفتم راضی بود,11 اردیبهشت 1401,5.0,recommended,True,1810442,['خوب بود'],['قیمت بالا'],0,0,ژینا طب,6XZUV,
34369219,بسیار کرم خوبی من دوبار ازش سفارش داشتم,بسیار کرم خوبی من دوبار ازش سفارش داشتم,11 اردیبهشت 1401,5.0,recommended,True,1810442,,,0,0,فروشگاه سام کازمتیک,E7CGP,
53445673,خوب,خوب‌بود نسبت به قیمتش,16 شهریور 1402,3.0,no_idea,True,1096464,,,0,0,یانگوم,ERKSP,
50720394,,خوب بود,31 خرداد 1402,5.0,recommended,True,1096464,,,0,0,آرالیا بیوتی,ADM47,
50712809,,عالی,31 خرداد 1402,5.0,recommended,True,1096464,,,0,0,یانگوم,ERKSP,
49317912,کرمی که تو تصویر بود ارسالی با اون مطابقت نداشت واقعا خیلی ناراحت شدم,لطفاً در ارسال کالا به مشتری دقت بیشتری شود.,26 اردیبهشت 1402,1.0,,True,1096464,,,0,0,یانگوم,ERKSP,
48742608,,خیلی خوبه منی که صورتم خیلی حساس خیلی راضیم ازش خیلی هم خوشبو,9 اردیبهشت 1402,5.0,recommended,True,1096464,,,0,0,یانگوم,ERKSP,
48517480,,اشتباه فرستادین ک,2 اردیبهشت 1402,2.0,not_recommended,True,1096464,,,0,0,یانگوم,ERKSP,
48453716,,به نسبت قیمتش خوبه، راضیم,1 اردیبهشت 1402,4.0,recommended,True,1096464,,,0,0,نگزیت,CCZJS,
46580236,,"به جای الوورا برای من مدل زیتونش رو فرستادن اینکه به نظر مشتری احترام نمیذارن درست نیست، حالا این که یه کرم معمولی هست ولی قبلا ام تو خریدام شماره کرمپودرم اشتباه فرستادن
 فکر میکنم هرچی موجود دارند متاسفانه ارسال میکنن",14 اسفند 1401,3.0,,True,1096464,,,1,0,یانگوم,ERKSP,
46566545,,خوبه,14 اسفند 1401,4.0,,True,1096464,,,0,0,یانگوم,ERKSP,
45831504,,حجم زیاده و عطر خوبی داره، آبرسانی هم قابل قبول بود,28 بهمن 1401,5.0,,True,1096464,,,0,0,آرالیا بیوتی,ADM47,
45198427,,"چند سالی هست که از همین برند و مدل خریداری میکنیم، کیفیت خوبی داره
پیشنهاد میشه",13 بهمن 1401,5.0,recommended,True,1096464,,,0,0,آرالیا بیوتی,ADM47,
44838789,,استفاده کردم راضی بودم,5 بهمن 1401,4.0,recommended,True,1096464,,,0,0,بازرگانی باتیس,ACN47,
44600904,,بسته من به اشتباه ارسال شده به صورتی که من ۴ کرم الوئه ورا عش سفارش دادم اما ۴ تا کرم خیار ارسال شده بود و از ۴ کرم سفارش داده شده، سه تا رو مرجوع کردم. اما همون یه کرمی رو که استفاده کردم راضی کننده بود.,30 دی 1401,4.0,,True,1096464,,,0,0,آرالیا بیوتی,ADM47,
44130331,,خرید این محصول رو توصیه می کنم,20 دی 1401,4.0,recommended,True,1096464,,,0,0,نگزیت,CCZJS,
43579264,,خوبه واقتصادیه,6 دی 1401,4.0,recommended,True,1096464,,,0,0,آرالیا بیوتی,ADM47,
43253920,,خیلی مرطوب کننده ی خوبیه حتما بخرید,28 آذر 1401,5.0,recommended,True,1096464,,,0,0,آرالیا بیوتی,ADM47,
43208668,خوبه,پیشنهاد میکنم ب قیمت و اندازش میارزه,27 آذر 1401,5.0,,True,1096464,,,0,0,آرالیا بیوتی,ADM47,
42696427,,خیلی وقته از این کرم استفاده میکنم عالیه,14 آذر 1401,5.0,recommended,True,1096464,,,0,0,آرالیا بیوتی,ADM47,
34314672,برند خوب وقابل تعمل,کارایی خوب وقابل قبول,9 اردیبهشت 1401,5.0,recommended,True,1810442,,,0,0,ژینا طب,6XZUV,
34277769,,برای من که جای جوشام قرمز میشه میزنم تاثیری نداره بنابراین به کسی توصیه نمیکنم یک ماه استفاده کردم تاثیر ندیدم,8 اردیبهشت 1401,3.25,no_idea,True,1810442,,,0,0,سیران,CWTS7,
34180762,,ترمیم کننده خوبیه ,4 اردیبهشت 1401,5.0,recommended,True,1810442,,,0,0,وان کالا,CSZ49,
34167095,,قیمت، عالی ,3 اردیبهشت 1401,5.0,recommended,True,1810442,,,0,0,ژینا طب,6XZUV,
34060043,,کیفیت قابل قبولی داره,31 فروردین 1401,3.0,no_idea,True,1810442,,,0,0,فروشگاه مرداد,CF547,
34044337,,من بعد از میکرو نیدلینگ استفاده میکنم و دوستش دارم ممنون برای تخفیف خوبش تاریخ انقضا هم تا ۱۴۰۴ هست ,31 فروردین 1401,5.0,recommended,True,1810442,,,0,0,ژینا طب,6XZUV,
33995139,ترمیم کننده,طبق نظرات گرفتم  ولی بسته بندی خوبی داشت و قبلا فیس دوکس زدم برای جای خال خوب بود اینم استفاده کنم نظرمو دوباره مینویسم,29 فروردین 1401,4.0,recommended,True,1810442,,,0,0,ژینا طب,6XZUV,
33985047,رضایت بخش فوق العاده خوشبو,تا الان دوروزه بعد خالبرداری استفاده میکنم راضیم.رایحه ش واقعا فوق العادس تاریخ دار و بسته بندی بهداشتی,29 فروردین 1401,5.0,,False,1810442,,,0,0,,,
33940217,تسکین دهنده,بار دوم هست خرید میکنم و التیام بخش خیلی خوبی هست. مخصوصا برای افتاب سوختگی استفاده کردیم و سوزش و قرمزی و التهاب پوست رو سریع خوب کرد. ,28 فروردین 1401,5.0,recommended,True,1810442,"['مناسب برای افتاب سوختگی', 'جای بخیه', 'خوب شدن زخم ', 'جای زخم']",,0,0,وان کالا,CSZ49,
33871962,,بنظر میاد خوب باشه,26 فروردین 1401,4.0,recommended,True,1810442,,,0,0,ژینا طب,6XZUV,
33867966,کرم تقویت صورت ,باعث ایجادحساسیت میشه در اثر استفاده طولانی مدت ,26 فروردین 1401,3.0,no_idea,True,1810442,,,0,0,وان کالا,CSZ49,
